id,timestamp,x,y,z,label
E,98278637870234,-0.4409485,9.78035,-1.5276794,0
E,98278688224238,-0.3612976,9.791,-1.9673309,0
E,98278738570142,-0.3429718,9.654175,-1.9748535,0
E,98278788924146,-0.6044922,9.758606,-1.5175476,0
E,98278839278150,-0.47071838,9.876129,-1.3473511,0
E,98278889632154,-0.2834015,9.8173065,-1.5251007,0
E,98278939986158,-0.41835022,9.730484,-1.911972,0
E,98278990340162,-0.5686035,9.648987,-1.8498993,0
E,98279040694166,-0.6179199,9.864914,-1.5017853,0
E,98279091048169,-0.4399109,9.871353,-1.3712311,0
E,98279141402173,-0.39027405,9.803329,-1.5906067,0
E,98279191756177,-0.49641418,9.845978,-1.8354187,0
E,98279242110181,-0.49513245,9.633011,-1.8110809,0
E,98279292464185,-0.4417572,9.893234,-1.6407776,0
E,98279342818189,-0.47247314,9.815109,-1.5077362,0
E,98279393172193,-0.3304596,9.759003,-1.3726196,0
E,98279443526197,-0.21844482,9.846863,-1.5150146,0
E,98279493880201,-0.105163574,9.812912,-1.3182526,0
E,98279544234205,-0.3795929,9.780777,-1.2308502,0
E,98279594588209,-0.3564148,9.859787,-1.0715332,0
E,98279644942212,-0.22291565,9.877563,-1.127121,0
E,98279695296216,-0.4293213,9.870163,-1.5961609,0
E,98279745650220,-0.9163971,9.85614,-1.341568,0
E,98279796004224,-1.1732483,9.772247,-1.1190186,0
E,98279846358228,-1.1998444,9.685837,-0.98558044,0
E,98279896712232,-1.4721375,9.684357,-1.0382385,0
E,98279947066236,-2.0113678,9.618698,-0.9858551,0
E,98279997420240,-2.094284,9.566269,-0.6691437,0
E,98280047774244,-1.957367,9.621414,-0.5627289,0
E,98280098128248,-2.2448273,9.646805,-0.64694214,0
E,98280148482251,-2.4220886,9.527573,-0.33502197,0
E,98280198836255,-2.5512695,9.353165,0.14891052,0
E,98280249190259,-2.7280273,9.270035,0.56388855,0
E,98280299544263,-2.7355652,9.348129,0.8369446,0
E,98280349898267,-2.4539948,9.6577,0.81048584,0
E,98280400252271,-2.4553528,9.286423,0.633667,0
E,98280450606275,-2.781311,9.32724,0.3217163,0
E,98280500960279,-2.7720184,9.346527,0.33517456,0
E,98280551314283,-2.6918335,9.4357605,0.33944702,0
E,98280601668287,-2.5599213,9.584625,0.40567017,0
E,98280652022291,-2.6397552,9.490936,0.3132782,0
E,98280702376294,-2.7686615,9.380676,0.23158264,0
E,98280752730298,-2.8615112,9.435806,0.15560913,0
E,98280803084302,-2.9368896,9.408234,0.24990845,0
E,98280853438306,-2.9369812,9.456696,0.26235962,0
E,98280903792310,-2.8424835,9.472626,0.27871704,0
E,98280954146314,-2.708023,9.445358,0.22473145,0
E,98281004500318,-2.7020416,9.462189,0.14225769,0
E,98281054854322,-2.6573486,9.536148,0.20321655,0
E,98281105208326,-2.6015472,9.506561,0.2648468,0
E,98281155562330,-2.640854,9.418671,0.4232025,0
E,98281205916334,-2.6649017,9.513748,0.51612854,0
E,98281256270337,-2.6102142,9.513184,0.43225098,0
E,98281306624341,-2.6508942,9.445877,0.49121094,0
E,98281356978345,-2.7720947,9.3255005,0.66908264,0
E,98281407332349,-2.769333,9.329102,0.6042633,0
E,98281457686353,-2.6722412,9.397858,0.54563904,0
E,98281508040357,-2.7257233,9.411346,0.52363586,0
E,98281558394361,-2.8575592,9.3293,0.4663086,0
E,98281608748365,-2.883667,9.320923,0.43891907,0
E,98281659102369,-2.7162476,9.330902,0.38386536,0
E,98281709456373,-2.9993591,9.464691,0.6260071,0
E,98281759810376,-3.0314484,9.442932,0.7420502,0
E,98281810164380,-2.6141052,9.42453,0.39064026,0
E,98281860518384,-2.6368103,9.434677,0.28860474,0
E,98281910872388,-2.8504028,9.451431,0.52137756,0
E,98281961226392,-2.9222412,9.401108,0.5831909,0
E,98282011580396,-2.8790436,9.474304,0.31915283,0
E,98282061934400,-3.8073425,8.642914,1.9701691,0
E,98282112288404,-3.2832642,9.091537,-0.2040863,0
E,98282162642408,-2.917694,9.303909,-0.04612732,0
E,98282212996412,-2.9755402,9.39801,0.48220825,0
E,98282263350416,-2.94693,9.421677,0.433136,0
E,98282313704419,-2.9984894,9.386551,0.44328308,0
E,98282364058423,-2.9519196,9.426849,0.37452698,0
E,98282414412427,-2.934311,9.395187,0.35534668,0
E,98282464766431,-2.8807068,9.353409,0.3657074,0
E,98282515120435,-2.9444733,9.399399,0.37974548,0
E,98282565474439,-2.9581146,9.400787,0.36965942,0
E,98282615828443,-2.932724,9.3719635,0.41635132,0
E,98282666182447,-2.84906,9.385468,0.3821869,0
E,98282716536451,-2.8456116,9.3593445,0.46618652,0
E,98282766890455,-2.8571167,9.439194,0.511734,0
E,98282817244459,-2.8782806,9.388931,0.6203766,0
E,98282867598462,-2.8662262,9.314011,0.54930115,0
E,98282917952466,-2.8860626,9.408279,0.34300232,0
E,98282968306470,-2.8420105,9.451355,0.066207886,0
E,98283018660474,-2.867569,9.501633,0.28829956,0
E,98283069014478,-2.7669678,9.401123,0.12519836,0
E,98283119368482,-2.7653046,9.294983,0.31721497,0
E,98283169722486,-2.8007507,9.472244,0.28733826,0
E,98283220076490,-3.0122986,9.370789,0.5868988,0
E,98283270430494,-2.98938,9.366211,0.59606934,0
E,98283320784498,-2.9017334,9.344101,0.5846863,0
E,98283371138501,-2.917694,9.333786,0.55488586,0
E,98283421492505,-2.959076,9.345978,0.66075134,0
E,98283471846509,-3.032074,9.337906,0.838562,0
E,98283522200513,-3.0014038,9.354782,0.7538452,0
E,98283572554517,-3.0273438,9.327011,0.587265,0
E,98283622908521,-2.9892883,9.318649,0.5628662,0
E,98283673262525,-2.9999695,9.307846,0.56970215,0
E,98283723616529,-2.9725037,9.321579,0.61053467,0
E,98283773970533,-2.9667969,9.307877,0.6304779,0
E,98283824324537,-2.866394,9.3762665,0.6907196,0
E,98283874678541,-3.0259705,9.310059,0.7748718,0
E,98283925032544,-3.167282,9.323761,0.6685028,0
E,98283975386548,-3.3278656,9.482285,0.43136597,0
E,98284025740552,-3.1573486,9.42363,0.35577393,0
E,98284076094556,-3.1669006,9.479385,0.23266602,0
E,98284126448560,-3.2354736,9.483826,0.4918518,0
E,98284176802564,-3.1696014,9.574707,0.5769501,0
E,98284227156568,-3.1634216,9.635162,0.6039734,0
E,98284277510572,-3.1145325,9.41301,0.2679901,0
E,98284327864576,-2.9896088,8.669525,0.8085022,0
E,98284378218580,-2.8821564,8.245804,1.2837067,0
E,98284428572584,-2.527649,8.255707,0.83802795,0
E,98284478926587,-2.744873,8.372406,0.56866455,0
E,98284529280591,-3.476715,9.411026,0.71121216,0
E,98284579634595,-3.1530304,10.842117,0.8413391,0
E,98284629988599,-1.6443481,10.289871,0.6316986,0
E,98284680342603,-1.1771088,9.388214,-0.41027832,0
E,98284730696607,-1.5281372,9.679352,-1.4221497,0
E,98284781050611,-2.106903,9.528061,-1.2954102,0
E,98284831404615,-1.4682922,9.649597,-1.3272858,0
E,98284881758619,-1.0210571,10.060944,-1.8238525,0
E,98284932112623,-1.5383759,9.88533,-1.5899048,0
E,98284982466626,-1.2999878,9.827393,-1.214386,0
E,98285032820630,-0.5633087,10.0190735,-1.3598633,0
E,98285083174634,-0.8544464,9.881531,-1.4553528,0
E,98285133528638,-1.6853333,9.738373,-1.9308777,0
E,98285183882642,-1.5917358,9.722534,-2.0395203,0
E,98285234236646,-1.1035767,9.70401,-2.3742065,0
E,98285284590650,-1.6767731,9.587082,-1.9896545,0
E,98285334944654,-1.8845215,9.627899,-1.6349792,0
E,98285385298658,-1.7001648,9.632614,-1.5608063,0
E,98285435652662,-1.8704987,9.570068,-1.3423462,0
E,98285486006666,-1.8787537,9.562164,-1.457016,0
E,98285536360669,-1.603775,9.747269,-1.5331268,0
E,98285586714673,-1.6456146,9.651459,-1.7440338,0
E,98285637068677,-1.7834015,9.689728,-1.6346283,0
E,98285687422681,-1.792511,9.622177,-1.6885681,0
E,98285737776685,-2.0486298,9.650955,-1.7447968,0
E,98285788130689,-2.03096,9.578262,-1.6306305,0
E,98285838484693,-2.053299,9.529846,-1.6938629,0
E,98285888838697,-1.8557739,9.629761,-1.6362457,0
E,98285939192701,-1.8080902,9.605133,-1.7203674,0
E,98285989546705,-1.774765,9.730026,-1.6337585,0
E,98286039900709,-1.8609924,9.481247,-1.8159943,0
E,98286090254712,-1.8802032,9.692688,-1.9084167,0
E,98286140608716,-1.9784088,9.455261,-1.9697876,0
E,98286190962720,-2.0411682,9.50145,-1.9224548,0
E,98286241316724,-2.307022,9.713715,-1.7720642,0
E,98286291670728,-2.4193573,9.578064,-1.757431,0
E,98286342024732,-2.4687653,9.534851,-1.7254181,0
E,98286392378736,-2.2839203,9.480743,-1.730957,0
E,98286442732740,-2.0458984,9.509247,-1.6354828,0
E,98286493086744,-1.8321228,9.61026,-1.6052704,0
E,98286543440748,-1.79245,9.69696,-1.6563721,0
E,98286593794751,-1.7257843,9.810104,-1.8205261,0
E,98286644148755,-2.2047424,9.583313,-2.3137817,0
E,98286694502759,-2.4335022,9.519409,-2.4158783,0
E,98286744856763,-2.0302734,9.321167,-1.9989166,0
E,98286795210767,-2.1716766,9.548843,-1.4249573,0
E,98286845564771,-2.6852875,9.5000305,-1.0507965,0
E,98286895918775,-2.449173,9.685318,-1.03685,0
E,98286946272779,-1.7582092,9.789154,-1.4002838,0
E,98286996626783,-1.9020844,9.639618,-1.4940033,0
E,98287046980787,-2.140976,9.525497,-1.740509,0
E,98287097334791,-2.1367035,9.638855,-1.8759918,0
E,98287147688794,-1.839386,9.550064,-1.653305,0
E,98287198042798,-2.0155182,9.651199,-1.5234528,0
E,98287248396802,-2.121338,9.683548,-1.1715851,0
E,98287298750806,-2.1336212,9.604538,-1.4868317,0
E,98287349104810,-2.0305023,9.6008,-1.3986359,0
E,98287399458814,-2.1515198,9.593231,-1.444809,0
E,98287449812818,-2.2308502,9.640884,-1.6453247,0
E,98287500166822,-2.1090546,9.512375,-1.7539063,0
E,98287550520826,-2.141037,9.594986,-1.5267639,0
E,98287600874830,-1.9923553,9.551468,-1.5291748,0
E,98287651228834,-2.1634521,9.608185,-1.4635773,0
E,98287701582837,-2.231964,9.612503,-1.501648,0
E,98287751936841,-2.0738373,9.592346,-1.5797424,0
E,98287802290845,-2.0497284,9.65181,-1.4208221,0
E,98287852644849,-2.101059,9.641357,-1.616272,0
E,98287902998853,-2.0924072,9.652954,-1.6437225,0
E,98287953352857,-1.9781799,9.516907,-1.5845184,0
E,98288003706861,-2.1752472,9.667023,-1.5802307,0
E,98288054060865,-2.1071472,9.534409,-1.4750366,0
E,98288104414869,-1.7877197,9.456253,-1.338974,0
E,98288154768873,-1.8859406,9.6064,-1.3097992,0
E,98288205122876,-2.0102844,9.640549,-1.357254,0
E,98288255476880,-2.0822601,9.48114,-1.5391693,0
E,98288305830884,-2.017334,9.5273285,-1.62117,0
E,98288356184888,-1.9559784,9.613922,-1.4571686,0
E,98288406538892,-2.131485,9.632034,-1.48143,0
E,98288456892896,-2.1393127,9.629044,-1.4809265,0
E,98288507246900,-2.1234436,9.630341,-1.6130524,0
E,98288557600904,-2.0123749,9.624298,-1.6693726,0
E,98288607954908,-1.9940643,9.613251,-1.4980621,0
E,98288658308912,-1.9660797,9.663757,-1.4179077,0
E,98288708668975,-2.1387482,9.654236,-1.7289429,0
E,98288759022978,-2.377777,9.557144,-1.831604,0
E,98288809376982,-2.1602783,9.529709,-1.5599518,0
E,98288859730986,-2.0290985,9.569122,-1.3462982,0
E,98288910084990,-2.1248016,9.554642,-1.2848053,0
E,98288960438994,-2.3027344,9.62587,-1.3213196,0
E,98289010792998,-2.3046417,9.625107,-1.2979126,0
E,98289061147002,-2.1003113,9.561966,-1.2793579,0
E,98289111501006,-2.1022644,9.582535,-1.2227631,0
E,98289161855010,-2.1480255,9.534225,-1.3185577,0
E,98289212209014,-2.1996918,9.610199,-1.320404,0
E,98289262563018,-2.2059631,9.602386,-1.373642,0
E,98289312917021,-2.173233,9.584808,-1.3791046,0
E,98289363271025,-2.208084,9.644638,-1.3710632,0
E,98289413625029,-2.2320557,9.5686035,-1.4024963,0
E,98289463979033,-2.180191,9.57135,-1.4146423,0
E,98289514333037,-2.1593475,9.59021,-1.437561,0
E,98289564687041,-2.1355286,9.597977,-1.3260193,0
E,98289615041045,-2.207016,9.568512,-1.4642334,0
E,98289665395049,-2.197464,9.57901,-1.4639893,0
E,98289715749053,-2.1916351,9.553085,-1.4279938,0
E,98289766103057,-2.1607819,9.647888,-1.3997192,0
E,98289816457060,-2.139557,9.528534,-1.3449707,0
E,98289866811064,-2.0752563,9.619232,-1.2984009,0
E,98289917165068,-1.9263611,9.518692,-1.2811432,0
E,98289967519072,-1.9584961,9.715576,-1.2947845,0
E,98290017873076,-1.95224,9.526169,-1.5617065,0
E,98290068227080,-2.2415466,9.740631,-1.1342468,0
E,98290118581084,-2.382843,9.579788,-1.0764465,0
E,98290168935088,-1.9000397,9.614899,-1.8908691,0
E,98290219289092,-2.0098114,9.618439,-1.4165344,0
E,98290269643096,-2.0364532,9.683914,-1.417511,0
E,98290319997100,-2.0205994,9.665985,-1.5962372,0
E,98290370351103,-2.1313171,9.63916,-1.6333008,0
E,98290420705107,-2.1852417,9.614029,-1.6019287,0
E,98290471059111,-2.0799866,9.634506,-1.6799469,0
E,98290521413115,-2.331131,9.578934,-1.7414246,0
E,98290571767119,-2.385086,9.663376,-1.7749176,0
E,98290622121123,-2.3425446,9.625687,-1.7103424,0
E,98290672475127,-2.4357452,9.5854645,-1.6107178,0
E,98290722829131,-2.52536,9.632645,-1.577713,0
E,98290773183135,-2.5384216,9.508057,-1.4146118,0
E,98290823537139,-2.6191711,9.552078,-1.303299,0
E,98290873891143,-2.763565,9.541718,-1.3907013,0
E,98290924245146,-2.9988556,9.557709,-1.2215424,0
E,98290974599150,-3.1759644,9.495026,-1.1318054,0
E,98291024953154,-3.3851624,9.392349,-1.0215302,0
E,98291075307158,-3.4209442,9.334763,-0.858902,0
E,98291125661162,-3.6141052,9.482513,-0.39297485,0
E,98291176015166,-3.539383,9.3311615,0.21038818,0
E,98291226369170,-3.2118073,8.844528,0.7965698,0
E,98291276723174,-2.6587067,9.168213,0.7665863,0
E,98291327077178,-1.7545013,9.287369,0.16503906,0
E,98291377431182,-2.1535645,9.028076,-0.95388794,0
E,7514823354944,1.3245921,9.534908,-0.7320272,0
E,7514894275364,1.3245921,9.534908,-0.7320272,0
E,7514934180308,1.4089876,9.487024,-0.4878186,0
E,7514974578328,1.2761095,9.753978,-0.13946225,0
E,7515014507183,1.1611878,9.522339,-0.110133275,0
E,7515054384683,1.1851299,9.716867,-0.050278235,0
E,7515094308588,1.8788497,9.496601,0.0023942017,0
E,7515132995204,2.0787656,9.588778,-0.85173726,0
E,7515172152703,2.0446482,10.247782,-1.8130093,0
E,7515212455725,1.9608512,10.033501,-1.1917139,0
E,7515252488329,0.059855044,9.198523,-0.92416185,0
E,7515292088746,-0.46926352,9.6049385,0.11552023,0
E,7515332342859,0.7661445,9.677363,-1.2186487,0
E,7515373548850,0.94451255,9.729437,-0.6703765,0
E,7515413607703,0.6242881,10.009559,-0.6865373,0
E,7515453505725,0.31603462,9.609129,-1.0199299,0
E,7515493140777,-0.11971009,9.169194,-0.6548142,0
E,7515533403847,0.3417723,9.772532,-0.2220622,0
E,7515575326611,0.5303157,10.060435,-0.6560113,0
E,7515611437548,0.35793316,9.803059,-0.2160767,0
E,7515651246869,0.6596026,9.817424,-0.3357868,0
E,7515691335411,0.6907272,9.537302,-0.37708676,0
E,7515731282078,0.66858083,9.680955,-0.011372458,0
E,7515771270829,1.1923125,9.491813,0.093373865,0
E,7515811144474,1.2348095,9.509769,-0.51355624,0
E,7515852525567,-0.24001873,10.975619,0.47524905,0
E,7515890947859,-1.4209588,11.154586,1.8369513,0
E,7515932329526,0.83856916,9.151836,-0.61650693,0
E,7515972274734,2.7623103,8.489241,0.032920275,0
E,7516012230723,1.062427,9.808446,0.6063316,0
E,7516052093121,-1.0785879,9.79827,0.25019407,0
E,7516091989630,-1.5269021,9.414599,0.8559271,0
E,7516130378380,-0.62728083,10.001778,0.676362,0
E,7516169783380,-0.33399114,9.523536,0.4830302,0
E,7516210589214,-0.36990416,9.102157,0.7433996,0
E,7516250073433,-0.37588966,9.257779,0.83617496,0
E,7516289922026,-0.004189853,8.393473,0.25498247,0
E,7516330291193,-1.2886791,9.296086,0.1340753,0
E,7516371227859,-1.5502456,10.335769,0.32680854,0
E,7516411164057,-0.007182605,11.696274,-0.10055647,0
E,7516450189525,1.4036007,11.220427,2.8760347,0
E,7516490952911,-0.12569559,8.1163435,-0.16819267,0
E,7516529309943,0.5943606,9.435549,-0.87927055,0
E,7516571437858,2.5474305,9.533711,-0.9259575,0
E,7516610303069,2.979584,9.450513,-0.5105635,0
E,7516648857547,2.2667105,9.890448,-0.023942016,0
E,7516688495099,1.8387469,9.7563715,-0.50757074,0
E,7516728828589,0.9139865,9.351752,-0.33758244,0
E,7516768781714,0.6715736,9.519944,-0.15622166,0
E,7516808729891,1.4221559,9.680356,0.42078096,0
E,7516850055516,1.6490064,9.743802,0.13946225,0
E,7516888045619,1.4568717,9.46847,-0.676362,0
E,7516930321870,1.6711528,9.619903,-0.8924387,0
E,7516968964525,1.8064252,9.738416,-0.8678981,0
E,7517009794578,1.4802152,9.546281,-0.5835867,0
E,7517048203118,0.8972271,10.078392,-0.079008654,0
E,7517088055412,0.46866497,9.676167,-0.074818805,0
E,7517127362808,0.97862995,9.646238,-0.0724246,0
E,7517167677181,1.1450269,9.694721,-0.22445641,0
E,7517207569786,0.6979098,9.508572,-0.47465047,0
E,7517247509110,0.21667525,9.913791,-0.635062,0
E,7517288112912,-0.3393781,9.926959,-0.035913024,0
E,7517329265566,0.3788824,9.5013895,0.107140526,0
E,7517368917026,1.4155718,9.919776,0.013766659,0
E,7517408839473,1.3227965,9.645041,-0.029927522,0
E,7517448771815,0.85413146,9.549872,-0.2657564,0
E,7517488632391,0.27473465,9.780912,-0.09816227,0
E,7517527105464,0.110133275,9.761759,0.10654198,0
E,7517568484264,0.4177882,9.5809965,-0.12749124,0
E,7517608343378,0.6871359,9.715671,-0.33279404,0
E,7517646849058,0.8343793,9.652225,-0.021547815,0
E,7517686657233,1.0121487,9.682152,0.039504327,0
E,7517726429787,0.93852705,9.785701,0.08439561,0
E,7517766417235,0.8194155,9.598354,0.026934769,0
E,7517806010776,1.01574,9.913192,0.110731825,0
E,7517847624578,0.79128367,9.615114,0.3184288,0
E,7517886199005,0.47105917,9.631275,0.19572599,0
E,7517925521713,0.45968673,9.792884,0.25797522,0
E,7517965930828,0.45429978,9.763555,0.23942018,0
E,7518006201714,0.44951138,9.688736,0.11492168,0
E,7518047276398,0.41958386,9.804854,0.15442601,0
E,7518085849368,0.7529764,9.715671,0.025139118,0
E,7518128045932,0.64703304,9.583391,-0.0712275,0
E,7518164936401,0.6440403,9.767146,0.2184709,0
E,7518205004472,0.6901286,9.776124,0.15382746,0
E,7518244959369,0.6703765,9.6767645,0.05805939,0
E,7518285228484,0.6985083,9.7641535,0.20350714,0
E,7518326527702,0.47225627,9.675568,0.31603462,0
E,7518366919733,0.44891283,9.716867,-0.15322891,0
E,7518406384994,0.7290344,9.624092,0.44891283,0
E,7518446246712,0.9343372,9.618107,0.05566519,0
E,7518486148536,0.91817635,9.552266,-0.026934769,0
E,7518524139422,0.74519527,9.723452,0.52971715,0
E,7518563926401,0.80445176,9.818622,0.6841431,0
E,7518603650724,0.7218518,9.712678,0.30526072,0
E,7518643813379,0.7703344,9.698313,0.40880993,0
E,7518683915618,0.7882909,9.681553,0.52971715,0
E,7518724034265,0.83138657,9.681553,0.32142156,0
E,7518763818224,0.9259575,9.279327,-0.12330139,0
E,7518803633119,0.97144735,9.423578,0.051475335,0
E,7518845119837,0.23283611,9.680955,1.0235212,0
E,7518884381504,0.5201403,9.96347,1.0773908,0
E,7518923347494,1.2575544,9.774927,-0.15023616,0
E,7518964739838,0.44771573,9.894637,1.2797008,0
E,7519003161087,0.04189853,9.574412,-0.075417355,0
E,7519044543742,0.44113165,9.990405,0.6937199,0
E,7519085012548,0.62847793,9.81084,0.7188591,0
E,7519124388692,0.7637503,9.509769,0.37708676,0
E,7519162613066,0.5626374,9.861717,0.5506664,0
E,7519202644368,0.42078096,9.776723,0.3429694,0
E,7519242603691,0.51116204,9.7324295,0.14784196,0
E,7519282199629,0.492607,9.767146,0.25438392,0
E,7519324008430,0.6841431,9.578603,0.3645172,0
E,7519363877699,1.0648212,9.838373,0.33279404,0
E,7519402462807,0.7128736,9.677961,0.374094,0
E,7519444088326,0.62249243,9.746795,0.19273324,0
E,7519483534265,0.38845924,9.731832,-0.065242,0
E,7519523452546,0.15502456,9.437345,0.07182605,0
E,7519563470515,0.6003461,9.775525,0.38067806,0
E,7519603147545,0.86251116,9.68694,0.8002619,0
E,7519641617598,1.0803835,9.710882,0.6374562,0
E,7519681301191,1.2641385,9.463681,-0.110133275,0
E,7519721109888,1.1988965,9.543288,-0.06943185,0
E,7519761276191,0.82599956,9.742605,0.6793547,0
E,7519801719421,0.4842273,9.8042555,0.7727286,0
E,7519842151555,0.59136784,9.637859,0.04309563,0
E,7519882078170,0.8122329,9.688137,0.17238252,0
E,7519921008327,0.5626374,9.659407,0.22266077,0
E,7519962351346,0.53809685,9.711481,0.45370123,0
E,7520000794264,0.5967548,9.718064,0.3890578,0
E,7520040419680,0.64463884,9.686341,0.22505496,0
E,7520081542910,0.84455466,9.731832,0.2657564,0
E,7520120646503,0.7386112,9.6845455,0.2621651,0
E,7520160689212,0.5746084,9.6923275,0.2753332,0
E,7520200775618,0.64703304,9.706094,0.2633622,0
E,7520239930671,0.6967127,9.638457,0.21068975,0
E,7520280181400,0.64583594,9.671976,0.34715924,0
E,7520320224942,0.74519527,9.739014,0.39803603,0
E,7520362088015,0.842759,9.64145,0.3333926,0
E,7520401937388,0.8002619,9.712678,0.26994625,0
E,7520441874055,0.8050503,9.670779,0.30645782,0
E,7520481746921,0.8343793,9.69951,0.3298013,0
E,7520522147284,0.7020996,9.64564,0.38606504,0
E,7520561583743,0.84575176,9.7641535,0.3417723,0
E,7520601452805,0.8331822,9.657611,0.2657564,0
E,7520639256972,0.5686229,9.711481,0.34715924,0
E,7520679038639,0.7380127,9.693524,0.3393781,0
E,7520719031398,0.82599956,9.653421,0.22325931,0
E,7520758962753,0.81043726,9.659407,0.37948096,0
E,7520798978795,0.62488663,9.706693,0.2088941,0
E,7520840282910,0.6847417,9.729437,0.3489549,0
E,7520879783847,0.6943185,9.681553,0.3609259,0
E,7520918806869,0.748188,9.67856,0.24181437,0
E,7520959892858,0.81402856,9.725247,0.3489549,0
E,7520998471712,0.7404069,9.689334,0.28311434,0
E,7521038190358,0.6889315,9.668385,0.29448682,0
E,7521080282128,0.65242,9.70789,0.33877954,0
E,7521120121137,0.53689975,9.704897,0.26036942,0
E,7521157956712,0.6955156,9.718064,0.26874915,0
E,7521197599108,0.81761986,9.636662,0.27593175,0
E,7521238321087,0.83378077,9.683948,0.3345897,0
E,7521277803274,0.729633,9.737218,0.3669114,0
E,7521317671555,0.777517,9.640852,0.37708676,0
E,7521359552076,0.7763199,9.746197,0.2705448,0
E,7521399026035,0.74758947,9.646837,0.25258827,0
E,7521439366347,0.6799533,9.720459,0.24181437,0
E,7521479257701,0.60812724,9.754577,0.36272156,0
E,7521519300408,0.65301853,9.506178,-0.05327099,0
E,7521559074732,0.8242039,9.267955,-0.17836803,0
E,7521600237180,0.56443304,9.698911,-0.08619126,0
E,7521639017075,0.5153519,10.043676,0.60932434,0
E,7521676522128,0.6099229,9.883265,0.6512229,0
E,7521716524472,0.39983168,9.622895,-0.12629414,0
E,7521756654368,0.75596917,9.655815,-0.035913024,0
E,7521796435045,0.5674258,9.722853,0.13108255,0
E,7521837719368,0.47465047,9.81922,0.38845924,0
E,7521876368690,0.58777654,9.85633,0.38067806,0
E,7521917187805,0.6099229,9.682152,0.018555064,0
E,7521958058950,0.5955577,9.755774,0.3417723,0
E,7521997177389,0.58298814,9.658808,0.13347675,0
E,7522037288794,0.6793547,9.745598,0.110133275,0
E,7522075542128,0.6631939,9.662998,0.30406362,0
E,7522117959627,0.57760113,9.713276,0.038307227,0
E,7522155615045,0.7739257,9.772532,0.24540567,0
E,7522195230254,0.6356605,9.57142,0.19752164,0
E,7522235569628,0.7224504,9.816826,0.06703765,0
E,7522274981399,0.65182143,9.677961,0.1388637,0
E,7522315715618,0.59376204,9.731832,0.1945289,0
E,7522357337127,0.62009823,9.690532,0.49799395,0
E,7522397104889,0.760159,9.806051,0.3866636,0
E,7522436991764,0.7823054,9.586982,0.034117375,0
E,7522475659314,0.9600749,9.664794,0.11133038,0
E,7522516834733,0.81163436,9.780912,0.45669398,0
E,7522556750930,0.55485624,9.804854,0.5770026,0
E,7522596818534,0.54887074,9.513959,-0.050278235,0
E,7522636542023,0.7182605,9.4972,-0.30346507,0
E,7522674642909,0.81642276,9.780912,0.46447513,0
E,7522714119471,0.6326678,9.765948,0.5638345,0
E,7522753889160,0.7445967,9.636662,0.19752164,0
E,7522794083691,0.93613285,9.665991,0.31064767,0
E,7522834956241,0.7457938,9.639056,0.13706805,0
E,7522874252648,0.6464345,9.720459,0.35314476,0
E,7522914988795,0.6925228,9.713276,0.29209262,0
E,7522955437857,0.7793127,9.677363,0.18195933,0
E,7522994813012,0.78410107,9.693524,0.2885013,0
E,7523035384628,0.724246,9.660006,0.20649989,0
E,7523074751034,0.64463884,9.725846,0.28670564,0
E,7523115610982,0.57161564,9.737817,0.2813187,0
E,7523155425668,0.6560113,9.690532,0.16220717,0
E,7523192977857,0.7200562,9.709086,0.20111294,0
E,7523233190720,0.5129577,9.664794,0.19572599,0
E,7523273076816,0.6147113,9.753978,0.26874915,0
E,7523312842647,0.7697359,9.746795,0.30825347,0
E,7523354985617,0.7164649,9.640852,0.14185645,0
E,7523395358377,0.7428011,9.759365,0.29388827,0
E,7523434947179,0.7026982,9.703699,0.25677812,0
E,7523474729991,0.7182605,9.677363,0.20829555,0
E,7523512361033,0.65900403,9.713276,0.23942018,0
E,7523552663117,0.7068881,9.696517,0.21308395,0
E,7523592283013,0.6973112,9.705495,0.24899697,0
E,7523634319366,0.62728083,9.704298,0.25318682,0
E,7523672096502,0.6907272,9.706094,0.2789245,0
E,7523712112908,0.7062895,9.662998,0.24959552,0
E,7523752193325,0.6853402,9.731832,0.207697,0
E,7523792014315,0.59735334,9.636064,0.31184477,0
E,7523831589679,0.7080852,9.772532,0.39384618,0
E,7523872626814,0.8038532,9.619903,0.108337626,0
E,7523912663118,0.777517,9.683349,0.090381116,0
E,7523953019522,0.5303157,9.698911,0.30765492,0
E,7523991508117,0.56982,9.739014,0.33638534,0
E,7524032874471,0.7649474,9.713875,0.17417817,0
E,7524073227752,0.736217,9.727641,0.16579847,0
E,7524113685512,0.6398504,9.681553,0.23882163,0
E,7524155150773,0.5554548,9.68275,0.25079262,0
E,7524190557648,0.74758947,9.725846,0.2896984,0
E,7524230804262,0.7978677,9.702502,0.3824737,0
E,7524270886867,0.8319851,9.706693,0.36032736,0
E,7524310673221,0.7918822,9.668385,0.30226797,0
E,7524351667075,0.830788,9.735423,0.38606504,0
E,7524392101346,0.7188591,9.712079,0.37828386,0
E,7524431879106,0.7565677,9.640852,0.10534488,0
E,7524472182961,0.682946,9.59177,0.15861586,0
E,7524511743273,0.63087213,9.766547,0.4381389,0
E,7524550064158,0.7781156,9.704897,0.3657143,0
E,7524593463532,0.75477207,9.677363,0.15741876,0
E,7524632283173,0.8265981,9.664794,0.37708676,0
E,7524669228999,0.7954735,9.734225,0.2789245,0
E,7524709306815,0.60812724,9.625289,0.2777274,0
